ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,_is_outlier
8732.0,1969.0,master,widow,67369.0,0.0,1.0,17-11-2012,81.0,1298.0,0.0,70.0,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,True
2315.0,1960.0,graduation,divorced,58401.0,0.0,1.0,20-04-2014,55.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3515.0,1952.0,graduation,single,62307.0,0.0,1.0,17-02-2014,94.0,87.0,13.0,34.0,10.0,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2245.0,1969.0,master,married,43641.0,1.0,1.0,22-04-2013,50.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6283.0,1968.0,master,divorced,63841.0,0.0,1.0,21-04-2013,64.0,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2246.0,1965.0,2n cycle,married,46891.0,0.0,1.0,01-09-2013,91.0,43.0,12.0,23.0,29.0,15.0,61.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6606.0,1969.0,master,married,70091.0,1.0,0.0,31-03-2013,11.0,964.0,34.0,137.0,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5545.0,1972.0,phd,married,78075.0,0.0,0.0,05-04-2014,72.0,572.0,8.0,259.0,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7342.0,1961.0,2n cycle,widow,59184.0,0.0,1.0,09-09-2012,6.0,341.0,142.0,113.0,259.0,151.0,66.0,3.0,6.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
837.0,1977.0,graduation,married,54809.0,1.0,1.0,11-09-2013,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9500.0,1959.0,graduation,married,58113.0,0.0,1.0,25-01-2013,66.0,221.0,104.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,True
3602.0,1958.0,master,married,51412.0,0.0,1.0,31-12-2013,42.0,140.0,3.0,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
234.0,1979.0,graduation,divorced,15287.0,1.0,0.0,10-10-2012,60.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
2995.0,1957.0,master,together,66636.0,0.0,0.0,17-08-2013,64.0,291.0,10.0,689.0,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1118.0,1956.0,master,married,50965.0,0.0,1.0,20-02-2013,87.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7789.0,1965.0,phd,married,84618.0,0.0,0.0,22-11-2013,96.0,684.0,100.0,801.0,21.0,66.0,0.0,1.0,6.0,9.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,True
3068.0,1990.0,graduation,married,18351.0,0.0,0.0,29-10-2013,1.0,1.0,12.0,9.0,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
8955.0,1957.0,phd,together,40451.0,0.0,2.0,16-02-2014,54.0,35.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
945.0,1965.0,graduation,together,36317.0,0.0,1.0,22-05-2013,53.0,87.0,3.0,25.0,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5644.0,1957.0,graduation,together,42213.0,0.0,1.0,12-10-2013,96.0,309.0,3.0,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7192.0,1955.0,graduation,together,65748.0,0.0,1.0,15-04-2013,58.0,172.0,73.0,93.0,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,True
2324.0,1972.0,graduation,together,77044.0,0.0,1.0,27-10-2013,12.0,625.0,38.0,242.0,50.0,34.0,76.0,2.0,7.0,11.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
697.0,1969.0,graduation,together,74918.0,0.0,0.0,12-03-2013,78.0,972.0,59.0,913.0,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,True
3439.0,1972.0,graduation,married,56721.0,1.0,1.0,31-10-2012,64.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1506.0,1975.0,graduation,single,42160.0,1.0,1.0,28-06-2013,26.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
232.0,1965.0,graduation,single,61559.0,0.0,1.0,17-07-2013,8.0,279.0,83.0,88.0,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
8876.0,1963.0,phd,together,33629.0,1.0,1.0,08-08-2012,49.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
4500.0,1991.0,phd,together,68682.0,0.0,0.0,06-10-2013,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9739.0,1963.0,graduation,single,34377.0,0.0,1.0,19-01-2013,55.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10395.0,1986.0,basic,single,8940.0,1.0,0.0,22-08-2012,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1176.0,1973.0,graduation,married,26228.0,1.0,0.0,22-09-2013,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1627.0,1957.0,2n cycle,divorced,77297.0,0.0,0.0,26-01-2013,84.0,408.0,61.0,109.0,48.0,122.0,41.0,1.0,5.0,7.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,True
938.0,1981.0,graduation,married,40211.0,1.0,1.0,30-07-2013,30.0,51.0,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2740.0,1958.0,phd,widow,33438.0,1.0,1.0,22-09-2013,81.0,62.0,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
257.0,1959.0,phd,married,75032.0,0.0,1.0,28-04-2013,74.0,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
4058.0,1955.0,phd,single,61284.0,0.0,0.0,12-10-2013,76.0,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7736.0,1986.0,graduation,married,22518.0,1.0,0.0,22-10-2012,36.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
8210.0,1975.0,master,married,54730.0,0.0,1.0,15-08-2013,64.0,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
833.0,1955.0,master,married,38452.0,1.0,1.0,30-03-2014,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6230.0,1971.0,graduation,divorced,44421.0,1.0,1.0,15-02-2013,53.0,110.0,5.0,59.0,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7325.0,1986.0,phd,together,38197.0,1.0,0.0,29-06-2013,86.0,23.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1307.0,1978.0,graduation,divorced,41986.0,0.0,1.0,09-02-2014,15.0,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1502.0,1983.0,graduation,together,28427.0,1.0,0.0,21-03-2013,67.0,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6211.0,1976.0,phd,together,37395.0,1.0,0.0,02-05-2014,47.0,18.0,0.0,9.0,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
843.0,1971.0,graduation,married,64722.0,1.0,0.0,26-05-2014,47.0,303.0,0.0,280.0,60.0,147.0,15.0,4.0,8.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
4174.0,1956.0,master,together,55249.0,0.0,1.0,17-04-2014,81.0,97.0,1.0,19.0,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9757.0,1972.0,graduation,together,84906.0,0.0,0.0,04-10-2013,98.0,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,11.0,0.0,True
6918.0,1989.0,graduation,married,28691.0,1.0,0.0,04-07-2013,56.0,5.0,4.0,13.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
286.0,1952.0,graduation,single,44213.0,1.0,1.0,29-11-2013,48.0,95.0,11.0,35.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
11086.0,1984.0,basic,single,25707.0,1.0,0.0,18-01-2014,18.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1921.0,1967.0,phd,married,59062.0,2.0,1.0,03-10-2013,74.0,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
4138.0,1962.0,graduation,single,76624.0,0.0,1.0,24-05-2014,68.0,411.0,106.0,147.0,54.0,115.0,66.0,1.0,5.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7718.0,1947.0,master,together,66000.0,0.0,0.0,20-04-2014,36.0,244.0,51.0,270.0,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1291.0,1978.0,phd,together,27683.0,1.0,0.0,04-08-2012,90.0,152.0,9.0,121.0,12.0,12.0,45.0,4.0,6.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6862.0,1971.0,graduation,divorced,1730.0,0.0,0.0,18-05-2014,65.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
4136.0,1992.0,basic,single,7500.0,1.0,0.0,03-12-2012,63.0,10.0,17.0,18.0,8.0,26.0,40.0,4.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
803.0,1968.0,graduation,together,40521.0,1.0,1.0,05-04-2013,82.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
4298.0,1973.0,phd,together,20427.0,1.0,0.0,24-03-2014,63.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10833.0,1975.0,graduation,married,65106.0,0.0,1.0,24-05-2014,55.0,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
9606.0,1965.0,phd,married,69969.0,0.0,0.0,27-08-2013,64.0,882.0,29.0,514.0,38.0,29.0,44.0,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,True
8534.0,1952.0,graduation,married,67433.0,0.0,2.0,16-07-2013,51.0,615.0,28.0,259.0,12.0,48.0,30.0,4.0,6.0,5.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5153.0,1967.0,phd,married,77766.0,0.0,1.0,22-02-2013,97.0,1004.0,59.0,265.0,115.0,59.0,27.0,2.0,11.0,10.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
961.0,1972.0,graduation,married,74716.0,0.0,1.0,12-09-2013,92.0,133.0,27.0,421.0,13.0,195.0,71.0,2.0,7.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5011.0,1963.0,graduation,divorced,68118.0,0.0,1.0,18-10-2013,51.0,595.0,23.0,123.0,10.0,23.0,154.0,2.0,8.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
6653.0,1970.0,phd,married,55158.0,1.0,1.0,30-07-2012,72.0,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
9094.0,1955.0,2n cycle,married,62972.0,0.0,1.0,03-08-2012,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
810.0,1975.0,graduation,married,74190.0,0.0,1.0,12-05-2014,49.0,151.0,81.0,86.0,168.0,91.0,64.0,2.0,4.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5493.0,1976.0,graduation,married,39356.0,1.0,1.0,19-03-2014,21.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2147.0,1969.0,graduation,together,76653.0,0.0,0.0,16-08-2013,91.0,736.0,63.0,946.0,219.0,189.0,126.0,1.0,4.0,7.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,True
5107.0,1973.0,phd,divorced,35860.0,1.0,1.0,19-05-2014,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
3979.0,1983.0,phd,divorced,90687.0,0.0,0.0,22-05-2013,98.0,982.0,17.0,672.0,23.0,34.0,51.0,1.0,6.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,True
6049.0,1982.0,master,together,73450.0,0.0,0.0,05-12-2013,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,True
8147.0,1960.0,graduation,married,31454.0,1.0,1.0,06-07-2013,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1857.0,1952.0,graduation,single,47139.0,1.0,1.0,06-03-2014,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
3910.0,1975.0,graduation,divorced,83829.0,0.0,0.0,08-10-2013,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,True
5207.0,1963.0,phd,married,53378.0,1.0,1.0,24-09-2012,41.0,489.0,6.0,152.0,8.0,6.0,132.0,10.0,9.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
11114.0,1970.0,graduation,together,19656.0,1.0,0.0,08-02-2013,94.0,25.0,4.0,9.0,6.0,8.0,32.0,3.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5429.0,1948.0,phd,married,45579.0,0.0,1.0,20-08-2013,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9400.0,1958.0,2n cycle,single,85485.0,0.0,0.0,21-06-2014,73.0,630.0,26.0,611.0,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1740.0,1944.0,graduation,married,55956.0,0.0,0.0,07-04-2014,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7488.0,1963.0,master,single,64191.0,0.0,1.0,22-01-2013,30.0,420.0,15.0,186.0,151.0,38.0,15.0,3.0,5.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
195.0,1972.0,graduation,single,38808.0,1.0,0.0,26-08-2012,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
635.0,1966.0,master,married,57183.0,1.0,1.0,19-03-2013,51.0,464.0,5.0,64.0,7.0,0.0,70.0,8.0,9.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7527.0,1968.0,master,divorced,23748.0,1.0,0.0,21-11-2012,97.0,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10319.0,1971.0,graduation,married,66303.0,0.0,1.0,26-02-2013,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2296.0,1975.0,master,married,37368.0,1.0,0.0,16-12-2013,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
10637.0,1964.0,graduation,married,40800.0,1.0,2.0,01-01-2013,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,True
2931.0,1978.0,graduation,divorced,71847.0,0.0,0.0,21-09-2012,95.0,737.0,21.0,106.0,55.0,63.0,210.0,0.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,True
907.0,1975.0,graduation,married,46149.0,0.0,1.0,29-11-2013,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3698.0,1983.0,graduation,together,78687.0,0.0,0.0,09-08-2012,13.0,817.0,185.0,687.0,145.0,55.0,241.0,1.0,4.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,True
9516.0,1971.0,2n cycle,divorced,49118.0,0.0,0.0,18-08-2012,90.0,620.0,54.0,239.0,99.0,98.0,119.0,2.0,9.0,7.0,10.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,1.0,True
679.0,1957.0,phd,married,37633.0,1.0,1.0,20-09-2012,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7384.0,1951.0,master,together,39767.0,0.0,0.0,21-07-2013,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5043.0,1951.0,basic,married,26997.0,0.0,0.0,05-11-2012,89.0,7.0,23.0,78.0,133.0,49.0,144.0,2.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5267.0,1970.0,graduation,divorced,33986.0,1.0,0.0,14-03-2013,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
339.0,1972.0,phd,married,57091.0,0.0,1.0,23-11-2012,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
2516.0,1969.0,2n cycle,married,46831.0,1.0,1.0,08-06-2013,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9010.0,1972.0,master,married,83151.0,0.0,0.0,10-02-2013,80.0,968.0,147.0,842.0,137.0,42.0,210.0,1.0,5.0,7.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,True
378.0,1971.0,graduation,married,52531.0,0.0,0.0,30-12-2012,68.0,283.0,112.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
4808.0,1956.0,graduation,married,15759.0,0.0,0.0,05-09-2013,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5068.0,1971.0,graduation,single,22804.0,1.0,0.0,31-07-2013,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7628.0,1973.0,2n cycle,married,43050.0,1.0,0.0,18-03-2014,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7128.0,1977.0,phd,single,42997.0,1.0,1.0,07-12-2013,91.0,4.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2811.0,1963.0,phd,single,48918.0,1.0,1.0,12-04-2014,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3551.0,1954.0,master,together,60033.0,0.0,1.0,29-03-2014,28.0,62.0,1.0,57.0,19.0,11.0,48.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1663.0,1978.0,phd,together,34043.0,1.0,0.0,25-10-2013,97.0,20.0,2.0,14.0,3.0,0.0,10.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5543.0,1966.0,graduation,together,57811.0,0.0,1.0,24-06-2013,49.0,545.0,7.0,114.0,37.0,21.0,78.0,5.0,7.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1577.0,1946.0,graduation,married,78569.0,0.0,0.0,19-02-2014,14.0,558.0,79.0,622.0,207.0,175.0,95.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,True
10641.0,1978.0,graduation,single,7500.0,1.0,1.0,27-12-2012,5.0,6.0,5.0,4.0,13.0,4.0,25.0,4.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5336.0,1971.0,master,together,157733.0,1.0,0.0,04-06-2013,37.0,39.0,1.0,9.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
6024.0,1953.0,graduation,together,94384.0,0.0,0.0,04-03-2013,62.0,1111.0,24.0,790.0,160.0,45.0,172.0,0.0,5.0,8.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,True
1878.0,1985.0,2n cycle,married,23148.0,0.0,0.0,18-02-2014,83.0,4.0,6.0,8.0,6.0,3.0,10.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3099.0,1970.0,graduation,divorced,44267.0,1.0,1.0,25-02-2013,48.0,183.0,5.0,65.0,3.0,5.0,49.0,5.0,5.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
